   3.2956394e+00   1.2514052e+00
   4.3717771e+00  -3.0093342e+00
  -8.9312443e-01   2.8132590e+00
   3.3519763e+00  -4.8786180e-01
   1.3674012e+00  -7.5637617e-01
   9.6638587e-01  -8.0256435e-01
   2.1063470e+00  -2.0633334e+00
   1.4265424e+00  -1.1263631e+00
  -2.3396890e+00  -2.9814871e+00
  -7.5504403e-01  -1.1313182e+00
  -2.2748242e+00  -1.9229298e+00
  -2.6499276e+00  -1.0762725e+00
   1.6524127e+00   2.0336827e+00
   2.3811256e+00   1.1272686e+00
   9.8417819e-01   2.3863942e+00
   1.5158316e+00   1.9210279e+00
   3.5861665e+00   1.3997671e+00
   3.0609751e+00   1.1978245e+00
   9.0681470e-01   4.4530713e+00
   2.8650723e+00  -4.2395527e-01
   1.5920390e+00  -4.6154429e+00
  -1.9383888e+00   2.0992931e-02
  -1.7651153e+00  -2.9677633e+00
  -2.0043156e+00  -3.2549967e+00
  -3.0004241e+00  -2.0709335e+00
  -1.4116767e+00  -3.4107380e+00
  -1.7319826e+00  -2.6547675e+00
  -1.8994069e+00  -2.1548400e+00
  -1.0974808e+00   1.5678352e+00
   1.6441680e+00  -2.2079077e+00
   2.9512418e+00  -1.2894175e+00
   2.0552930e+00  -2.0010721e+00
   3.9123026e-01  -1.8349009e+00
   1.1864930e+00  -1.5475256e+00
   2.5377297e+00  -2.6899631e+00
   5.7762434e-01  -2.6765850e+00
  -2.8178653e+00  -2.8795785e+00
  -2.4150401e+00  -2.4176268e+00
  -2.1153908e+00   1.4224663e+00
  -1.4832026e-01   3.4053636e+00
  -1.5049839e+00   1.6184594e+00
  -1.0815802e+00   5.6452357e-01
  -1.8346387e+00   1.2248428e+00
  -6.6656517e-01   1.8928984e+00
  -1.5910170e+00  -3.2187289e+00
   1.7104156e+00  -1.7042745e+00
  -6.0931289e-02   1.2616911e+00
   1.2804554e+00   2.4649287e+00
   2.6479858e+00  -1.8852263e+00
   3.0517797e+00   4.2015230e-01
   2.7434296e+00  -1.4261039e+00
   7.8465796e-01  -2.2164762e+00
   1.9623647e+00  -1.8369030e+00
   2.4389110e+00  -9.7910190e-01
  -1.9818445e+00   8.3917948e-01
  -2.1246687e+00   1.4002564e+00
  -1.7304206e+00   2.7048339e+00
  -1.8994329e+00   2.5168337e+00
  -2.1545357e+00   1.5165613e+00
  -2.9749075e+00   3.3079771e+00
