   2.0361683e+00   4.1350971e+00
   3.2457437e+00   4.5268289e+00
   2.5159398e+00   2.5884939e+00
   2.7914499e+00   2.9108489e+00
   3.2906462e+00  -2.3700946e+00
   4.2470992e+00  -4.6014292e+00
   2.6755139e+00  -1.7232510e+00
   3.1983294e+00   2.0512540e+00
   3.1016369e+00  -3.0589173e+00
   3.6654654e+00  -2.7910178e+00
   2.9645184e+00   2.0314756e+00
   3.6247439e+00   3.3412636e+00
   2.7683307e+00   3.1656499e+00
   5.1814040e+00  -3.6725019e+00
   3.0729274e+00  -5.0898184e+00
   3.2880050e+00   2.3445671e+00
   3.9448305e+00   3.6279432e+00
   2.4214232e+00   4.5060289e+00
   4.3922007e+00   1.3253650e+00
   3.6198474e+00  -3.0479049e+00
   2.8023451e+00  -1.2807489e+00
   3.6640734e+00  -2.4957635e+00
   2.2800382e+00   2.1670046e+00
   2.9039501e+00  -3.3648606e+00
   1.6437809e+00   3.2819676e+00
   3.2345053e+00  -4.5854394e+00
   2.7702981e+00  -1.9433258e+00
   3.1657634e+00   2.6591047e+00
   2.6246631e+00   3.1158410e+00
   3.1835694e+00   1.6348925e+00
   3.2249279e+00  -4.8129597e+00
   4.0454488e+00   4.2621005e+00
   3.4388301e+00  -2.2142031e+00
   3.3710384e+00  -2.8605963e+00
   1.3716053e+00   3.2996115e+00
   1.7539391e+00   2.1704875e+00
   3.0717999e+00  -3.8160502e+00
   1.5255632e+00  -1.6177626e+00
   3.8201421e+00  -3.2635153e+00
   2.6019200e+00   4.4938194e+00
   1.3129276e+00  -3.1921406e+00
   3.3890559e+00   3.6474773e+00
   2.8172407e+00   4.0775628e+00
   2.3309418e+00  -3.9656937e+00
   2.9209439e+00   3.5553226e+00
   5.2923232e+00   3.3378251e+00
   4.3434219e+00  -3.2768498e+00
   2.9075430e+00   1.9868757e+00
   1.8455170e+00   3.1319476e+00
   3.2693796e+00  -1.2951188e+00
   6.7170577e-01  -2.2846351e+00
   4.0608079e+00  -4.3105551e+00
   2.9330905e+00   1.6023243e+00
   5.3920549e+00  -2.0241294e+00
   1.6805204e+00   1.3734676e+00
   3.4670319e+00   1.8065093e+00
   1.5882897e+00  -3.1957124e+00
   3.5808852e+00   2.8638078e+00
   3.3770901e+00   2.7283571e+00
   3.4547325e+00  -2.9057341e+00
   2.5075228e+00   2.6353139e+00
   3.8673083e+00   2.5816353e+00
   3.9678918e+00  -3.1236898e+00
   4.7124993e+00   1.3398402e+00
   2.8404091e+00   4.8738420e+00
   3.2983552e+00   2.7759398e+00
   2.3315698e+00   1.8846703e+00
   3.8916323e+00   3.5016727e+00
   3.7502093e+00  -3.1632819e+00
   3.9433893e+00   3.0230976e+00
   4.1227754e+00  -3.3877236e+00
   1.9061390e+00   3.4871076e+00
   4.0619978e+00  -2.5288992e+00
   2.2489951e+00   3.2341728e+00
   3.1854997e+00  -2.0271699e+00
   3.2121727e+00  -1.6247898e+00
   1.2332550e+00   3.8424028e+00
   2.3782562e+00  -2.0478511e+00
   4.7320446e+00   4.4977637e+00
   3.3053128e+00  -4.4164318e+00
   2.0854355e+00  -2.8496460e+00
   2.6907438e+00   2.4503392e+00
   1.7560917e+00  -4.0324821e+00
   2.1776419e+00   3.8021739e+00
   2.7114847e+00   3.9453570e+00
   2.3748419e+00   2.7044695e+00
   4.2337162e+00  -2.8943831e+00
   2.1850527e+00  -1.9828671e+00
   4.6481010e+00  -2.8672302e+00
   2.2285626e+00  -2.6099064e+00
